Sport,Start Time,Weekofsy,Level,Key,Game Type,State Code,Away School,Home School,New Subs,Distance Between Schools,hour,day_of_week,month,year,day_of_year,is_friday,is_weekend,is_evening,is_primetime,home_school_hist_avg,away_school_hist_avg,matchup,is_repeat_matchup,State_Group
Football,11/26/2025 12:00,17,Varsity,gam757b472119,regular season,MA,abby-kelley-foster-charter-public-high-school-worcester-ma,worcester-technical-high-school-worcester-ma,,2.324856636,12,2,11,2025,330,0,0,0,0,2,2.25,worcester-technical-high-school-worcester-ma_vs_abby-kelley-foster-charter-public-high-school-worcester-ma,0,Other
Football,11/25/2025 18:30,17,Varsity,gambd72d5d0c8,regular season,CT,notre-damefairfield-high-school-fairfield-ct,pomperaug-high-school-southbury-ct,3,19.74083693,18,1,11,2025,329,0,0,1,0,4.4,5.153846154,pomperaug-high-school-southbury-ct_vs_notre-damefairfield-high-school-fairfield-ct,1,Other
Football,11/25/2025 18:00,17,Varsity,gamb6e0955792,regular season,RI,mt-pleasant-high-school-providence-ri,classical-high-school-providence-ri,2,2.220184049,18,1,11,2025,329,0,0,1,0,3.272727273,3.333333333,classical-high-school-providence-ri_vs_mt-pleasant-high-school-providence-ri,1,Other
Football,11/25/2025 18:00,17,Varsity,gam96f0a0ed05,regular season,CT,windham-high-school-willimantic-ct,montville-high-school-oakdale-ct,3,18.55270299,18,1,11,2025,329,0,0,1,0,2.85,4.916666667,montville-high-school-oakdale-ct_vs_windham-high-school-willimantic-ct,1,Other
Football,11/25/2025 12:00,17,Varsity,gam2cf3878e07,regular season,CA,pershing-county-high-school-lovelock-nv,needles-high-school-needles-ca,44,425.5180152,12,1,11,2025,329,0,0,0,0,7.5,3.25,needles-high-school-needles-ca_vs_pershing-county-high-school-lovelock-nv,0,CA
Football,11/22/2025 15:30,16,Varsity,gam775ae612e8,regular season,CO,fairview-high-school-boulder-co,cherry-creek-high-school-greenwood-village-co,46,30.62143137,15,5,11,2025,326,0,1,0,0,27.63636364,7.142857143,cherry-creek-high-school-greenwood-village-co_vs_fairview-high-school-boulder-co,0,CO
Football,11/22/2025 13:45,16,Varsity,gam9d9b92b920,regular season,NJ,rutherford-high-school-rutherford-nj,hasbrouck-heights-high-school-hasbrouck-heights-nj,2,3.148687852,13,5,11,2025,326,0,1,0,0,,1.333333333,hasbrouck-heights-high-school-hasbrouck-heights-nj_vs_rutherford-high-school-rutherford-nj,0,Other
Football,11/22/2025 13:30,16,Varsity,gam19df50a657,regular season,VA,graham-high-school-bluefield-va,union-high-school-big-stone-gap-va,,84.60899073,13,5,11,2025,326,0,1,0,0,29,20.85714286,union-high-school-big-stone-gap-va_vs_graham-high-school-bluefield-va,1,VA
Football,11/22/2025 13:00,16,Varsity,gam47f42d8562,regular season,FL,saint-francis-catholic-academy-gainesville-fl,all-saints-academy-high-school-winter-haven-fl,5,123.0206448,13,5,11,2025,326,0,1,0,0,2.2,2.666666667,all-saints-academy-high-school-winter-haven-fl_vs_saint-francis-catholic-academy-gainesville-fl,0,FL
Football,11/22/2025 13:00,16,Varsity,gam061d0d3b4a,regular season,NV,churchill-county-high-school-fallon-nv,moapa-valley-nv-high-school-overton-nv,19,308.177314,13,5,11,2025,326,0,1,0,0,7.5,11.11111111,moapa-valley-nv-high-school-overton-nv_vs_churchill-county-high-school-fallon-nv,0,Other
Football,11/22/2025 12:00,16,Varsity,gamd0a24b88e1,regular season,CT,rham-high-school-hebron-ct,bacon-academy-high-school-colchester-ct,3,6.857843105,12,5,11,2025,326,0,1,0,0,3.181818182,4,bacon-academy-high-school-colchester-ct_vs_rham-high-school-hebron-ct,0,Other
Football,11/22/2025 12:00,16,Varsity,gamf4efa4a713,regular season,DC,ron-brown-high-school-washington-dc,bell-columbia-heights-education-campus-bell-multicultural-high-school-washington-dc,3,,12,5,11,2025,326,0,1,0,0,,2,bell-columbia-heights-education-campus-bell-multicultural-high-school-washington-dc_vs_ron-brown-high-school-washington-dc,0,Other
Football,11/21/2025 22:00,16,Varsity,gam9b54ec1632,regular season,CA,university-city-high-school-san-diego-ca,central-union-high-school-el-centro-ca,1,95.4727857,22,4,11,2025,325,1,0,1,0,4.875,5.666666667,central-union-high-school-el-centro-ca_vs_university-city-high-school-san-diego-ca,1,CA
Football,11/21/2025 20:00,16,Varsity,gamf8aa892334,regular season,TX,new-school-12-frisco-tx,springtown-high-school-springtown-tx,13,,20,4,11,2025,325,1,0,1,1,10.47619048,10,springtown-high-school-springtown-tx_vs_new-school-12-frisco-tx,0,TX
Football,11/21/2025 20:00,16,Varsity,gam42d3fae7c4,regular season,TX,covenant-christian-colleyville-colleyville-tx,dallas-christian-school-dallas-tx,11,30.79456119,20,4,11,2025,325,1,0,1,1,5.9375,5,dallas-christian-school-dallas-tx_vs_covenant-christian-colleyville-colleyville-tx,0,TX
Football,11/21/2025 20:00,16,Varsity,gam5e63a2d87b,regular season,TX,rockportfulton-high-school-rockport-tx,salado-high-school-salado-tx,29,204.1651813,20,4,11,2025,325,1,0,1,1,12.6875,4.5,salado-high-school-salado-tx_vs_rockportfulton-high-school-rockport-tx,0,TX
Football,11/21/2025 20:00,16,Varsity,gam37a2339be9,regular season,TX,farwell-high-school-farwell-tx,ropes-high-school-ropesville-tx,8,83.81762681,20,4,11,2025,325,1,0,1,1,5.454545455,9.333333333,ropes-high-school-ropesville-tx_vs_farwell-high-school-farwell-tx,0,TX
Football,11/21/2025 19:50,16,Varsity,gamcebda4b6f1,regular season,TX,prestonwood-christian-academy-plano-tx,liberty-christian-school-argyle-tx,9,20.38320786,19,4,11,2025,325,1,0,1,1,21.47368421,12.6,liberty-christian-school-argyle-tx_vs_prestonwood-christian-academy-plano-tx,1,TX
Football,11/21/2025 19:30,16,Varsity,gam3ec06d28fd,regular season,NY,cornwall-central-high-school-new-windsor-ny,minisink-valley-high-school-slate-hill-ny,3,23.12457133,19,4,11,2025,325,1,0,1,1,9.357142857,11.25,minisink-valley-high-school-slate-hill-ny_vs_cornwall-central-high-school-new-windsor-ny,1,Other
Football,11/21/2025 19:30,16,Varsity,gam7fb0a17039,regular season,TX,zephyr-high-school-zephyr-tx,richland-springs-high-school-richland-springs-tx,6,29.56476164,19,4,11,2025,325,1,0,1,1,13.25,1.8,richland-springs-high-school-richland-springs-tx_vs_zephyr-high-school-zephyr-tx,0,TX
Football,11/21/2025 19:30,16,Varsity,gam94f16eae3c,regular season,KY,newport-high-school-newport-ky,kentucky-country-day-school-louisville-ky,7,80.41017851,19,4,11,2025,325,1,0,1,1,4.176470588,1,kentucky-country-day-school-louisville-ky_vs_newport-high-school-newport-ky,0,Other
Football,11/21/2025 19:15,16,Varsity,gamfe2f3a3202,regular season,GA,laney-high-school-augusta-ga,rockmart-high-school-rockmart-ga,32,178.6947711,19,4,11,2025,325,1,0,1,1,38,6.222222222,rockmart-high-school-rockmart-ga_vs_laney-high-school-augusta-ga,0,GA
Football,11/21/2025 19:15,16,Varsity,gam917095a6bd,regular season,GA,burke-county-high-school-waynesboro-ga,columbia-high-school-decatur-ga,26,137.7025679,19,4,11,2025,325,1,0,1,1,2,13.7,columbia-high-school-decatur-ga_vs_burke-county-high-school-waynesboro-ga,0,GA
Football,11/21/2025 19:00,16,Varsity,gam674530c42b,regular season,VA,thomas-jefferson-high-school-richmond-va,armstrong-high-school-richmond-va,10,4.701448378,19,4,11,2025,325,1,0,1,1,4.3125,6.333333333,armstrong-high-school-richmond-va_vs_thomas-jefferson-high-school-richmond-va,1,VA
Football,11/21/2025 19:00,16,Varsity,gam5c3e8faf49,regular season,MA,bishop-fenwick-high-school-peabody-ma,fairhaven-high-school-fairhaven-ma,30,61.93300543,19,4,11,2025,325,1,0,1,1,5.038461538,2,fairhaven-high-school-fairhaven-ma_vs_bishop-fenwick-high-school-peabody-ma,0,Other
Football,11/21/2025 19:00,16,Varsity,gam1923b98fd5,regular season,NC,myers-park-high-school-charlotte-nc,west-charlotte-high-school-charlotte-nc,22,6.627283794,19,4,11,2025,325,1,0,1,1,7.214285714,13.95238095,west-charlotte-high-school-charlotte-nc_vs_myers-park-high-school-charlotte-nc,0,NC
Football,11/21/2025 19:00,16,Varsity,gam4253a16401,regular season,WV,clay-county-high-school-clay-wv,philip-barbour-high-school-philippi-wv,29,74.87403714,19,4,11,2025,325,1,0,1,1,6.444444444,10,philip-barbour-high-school-philippi-wv_vs_clay-county-high-school-clay-wv,0,Other
Football,11/21/2025 19:00,16,Varsity,gam21aadc6834,regular season,TX,bracken-christian-school-bulverde-tx,alpha-omega-academy-huntsville-tx,,179.386168,19,4,11,2025,325,1,0,1,1,3.375,3.333333333,alpha-omega-academy-huntsville-tx_vs_bracken-christian-school-bulverde-tx,0,TX
Football,11/21/2025 18:00,16,Varsity,gam56faae9bff,regular season,NY,cornwall-central-high-school-new-windsor-ny,minisink-valley-high-school-slate-hill-ny,4,23.12457133,18,4,11,2025,325,1,0,1,0,9.769230769,13.66666667,minisink-valley-high-school-slate-hill-ny_vs_cornwall-central-high-school-new-windsor-ny,1,Other
Football,11/21/2025 15:00,16,Varsity,gam7af0e05a61,regular season,NC,britt-jack-high-school-fayetteville-nc,grimsley-high-school-greensboro-nc,1,88.84067949,15,4,11,2025,325,1,0,0,0,13.71428571,7,grimsley-high-school-greensboro-nc_vs_britt-jack-high-school-fayetteville-nc,1,NC
Football,11/21/2025 7:00,16,Varsity,gam13b782ff69,regular season,NC,britt-jack-high-school-fayetteville-nc,grimsley-high-school-greensboro-nc,3,88.84067949,7,4,11,2025,325,1,0,0,0,14.11111111,7.333333333,grimsley-high-school-greensboro-nc_vs_britt-jack-high-school-fayetteville-nc,0,NC
Football,11/21/2025 0:51,16,Varsity,gam80e8947e75,regular season,LA,east-ascension-high-school-gonzales-la,st-edmund-catholic-school-eunice-la,,91.52309126,0,4,11,2025,325,1,0,0,0,5.652173913,18.6,st-edmund-catholic-school-eunice-la_vs_east-ascension-high-school-gonzales-la,1,Other
Football,11/20/2025 20:00,16,Varsity,gam594d44807f,regular season,TX,live-oak-classical-school-waco-tx,central-texas-christian-school-temple-tx,10,39.34142106,20,3,11,2025,324,0,0,1,1,6.5,2,central-texas-christian-school-temple-tx_vs_live-oak-classical-school-waco-tx,0,TX
Football,11/20/2025 19:00,16,Varsity,gambe7d501c07,regular season,FL,land-olakes-high-school-land-olakes-fl,lawton-chiles-high-school-tallahassee-fl,11,190.5409696,19,3,11,2025,324,0,0,1,1,9.6,1.5,lawton-chiles-high-school-tallahassee-fl_vs_land-olakes-high-school-land-olakes-fl,0,FL
Football,11/20/2025 19:00,16,Varsity,gamc00075a893,regular season,FL,booker-t-washington-high-school-miami-fl,hallandale-high-school-hallandale-fl,5,14.55517167,19,3,11,2025,324,0,0,1,1,2.45,6.333333333,hallandale-high-school-hallandale-fl_vs_booker-t-washington-high-school-miami-fl,0,FL
Football,11/20/2025 18:00,16,Varsity,gam510726db39,regular season,CT,bassick-high-school-bridgeport-ct,east-haven-high-school-east-haven-ct,3,22.25466821,18,3,11,2025,324,0,0,1,0,3.428571429,1.666666667,east-haven-high-school-east-haven-ct_vs_bassick-high-school-bridgeport-ct,1,Other
Football,11/20/2025 18:00,16,Varsity,gam069ac8f9a7,regular season,CT,bassick-high-school-bridgeport-ct,east-haven-high-school-east-haven-ct,,22.25466821,18,3,11,2025,324,0,0,1,0,3.4,1.857142857,east-haven-high-school-east-haven-ct_vs_bassick-high-school-bridgeport-ct,1,Other
Football,11/20/2025 16:30,16,Varsity,gama88ed008b2,regular season,AL,south-choctaw-academy-toxey-al,abbeville-christian-academy-abbeville-al,7,181.1246513,16,3,11,2025,324,0,0,0,0,2.5,3.25,abbeville-christian-academy-abbeville-al_vs_south-choctaw-academy-toxey-al,0,AL
Football,11/15/2025 19:50,15,Varsity,game1532edff8,regular season,NJ,manchester-regional-high-school-haledon-nj,hasbrouck-heights-high-school-hasbrouck-heights-nj,,7.540725857,19,5,11,2025,319,0,1,1,1,,2,hasbrouck-heights-high-school-hasbrouck-heights-nj_vs_manchester-regional-high-school-haledon-nj,0,Other
Football,11/15/2025 19:00,15,Varsity,gam7f6c2214aa,regular season,PA,richland-high-school-johnstown-pa,bishop-mccort-catholic-high-school-johnstown-pa,3,4.796472978,19,5,11,2025,319,0,1,1,1,4.142857143,14.46153846,bishop-mccort-catholic-high-school-johnstown-pa_vs_richland-high-school-johnstown-pa,1,PA
Football,11/15/2025 16:00,15,Varsity,gam4ef2d28674,regular season,WA,mary-knight-high-school-elma-wa,wishkah-valley-high-school-aberdeen-wa,3,16.88726732,16,5,11,2025,319,0,1,0,0,2.2,2.666666667,wishkah-valley-high-school-aberdeen-wa_vs_mary-knight-high-school-elma-wa,1,WA
Football,11/15/2025 15:00,15,Varsity,gam7eb7fc5dc2,regular season,MA,cape-cod-regional-technical-high-school-harwich-ma,franklin-county-technical-high-school-turners-falls-ma,6,139.5246236,15,5,11,2025,319,0,1,0,0,2.2,3,franklin-county-technical-high-school-turners-falls-ma_vs_cape-cod-regional-technical-high-school-harwich-ma,0,Other
Football,11/15/2025 13:30,15,Varsity,gam0df699a17d,regular season,VA,lee-high-school-jonesville-va,union-high-school-big-stone-gap-va,,21.9351225,13,5,11,2025,319,0,1,0,0,29,14.1,union-high-school-big-stone-gap-va_vs_lee-high-school-jonesville-va,1,VA
Football,11/15/2025 13:20,15,Varsity,gam4a5633aacb,regular season,VA,lee-high-school-jonesville-va,union-high-school-big-stone-gap-va,18,21.9351225,13,5,11,2025,319,0,1,0,0,29.47826087,13.89473684,union-high-school-big-stone-gap-va_vs_lee-high-school-jonesville-va,1,VA
Football,11/15/2025 13:00,15,Varsity,gam0ca03ed1dd,regular season,CT,holy-cross-high-school-waterbury-ct,gilbert-high-school-winsted-ct,2,27.25801927,13,5,11,2025,319,0,1,0,0,2.642857143,5,gilbert-high-school-winsted-ct_vs_holy-cross-high-school-waterbury-ct,0,Other
Football,11/15/2025 13:00,15,Varsity,gama6b316c65b,regular season,CT,north-branford-high-school-no-branford-ct,windsor-locks-high-school-windsor-locks-ct,4,41.25916242,13,5,11,2025,319,0,1,0,0,1.555555556,2.5,windsor-locks-high-school-windsor-locks-ct_vs_north-branford-high-school-no-branford-ct,0,Other
Football,11/15/2025 10:30,15,Varsity,gam940159224e,regular season,CT,fitch-high-school-groton-ct,new-london-high-school-new-london-ct,4,5.786960933,10,5,11,2025,319,0,1,0,0,4.888888889,5.6,new-london-high-school-new-london-ct_vs_fitch-high-school-groton-ct,1,Other
Football,11/15/2025 10:00,15,Varsity,gam1bdb258cca,regular season,MA,burncoat-high-school-worcester-ma,north-high-school-worcester-ma,,2.850119162,10,5,11,2025,319,0,1,0,0,2.5,1,north-high-school-worcester-ma_vs_burncoat-high-school-worcester-ma,0,Other
Football,11/14/2025 22:00,15,Varsity,gamffe8848e3e,regular season,CA,san-clemente-high-school-san-clemente-ca,vista-murrieta-high-school-murrieta-ca,27,28.31085026,22,4,11,2025,318,1,0,1,0,10.96153846,17.375,vista-murrieta-high-school-murrieta-ca_vs_san-clemente-high-school-san-clemente-ca,0,CA
Football,11/14/2025 22:00,15,Varsity,gamab114fc78b,regular season,CA,escalon-high-school-escalon-ca,roseville-high-school-roseville-ca,,67.96779548,22,4,11,2025,318,1,0,1,0,6.352941176,12.42105263,roseville-high-school-roseville-ca_vs_escalon-high-school-escalon-ca,0,CA
Football,11/14/2025 22:00,15,Varsity,gamc28c8a2cb7,regular season,CA,chula-vista-high-school-chula-vista-ca,canyon-hills-high-school-san-diego-san-diego-ca,5,14.20520192,22,4,11,2025,318,1,0,1,0,2.75,2.8,canyon-hills-high-school-san-diego-san-diego-ca_vs_chula-vista-high-school-chula-vista-ca,0,CA
Football,11/14/2025 22:00,15,Varsity,gam371b570bf0,regular season,CA,inderkum-high-school-sacramento-ca,monterey-trail-high-school-elk-grove-ca,1,15.80924167,22,4,11,2025,318,1,0,1,0,15.78947368,7.588235294,monterey-trail-high-school-elk-grove-ca_vs_inderkum-high-school-sacramento-ca,1,CA
Football,11/14/2025 22:00,15,Varsity,gamb5693655c1,regular season,CA,murrieta-valley-high-school-murrieta-ca,rancho-cucamonga-high-school-rancho-cucamonga-ca,10,43.25478128,22,4,11,2025,318,1,0,1,0,26.71428571,16.3125,rancho-cucamonga-high-school-rancho-cucamonga-ca_vs_murrieta-valley-high-school-murrieta-ca,1,CA
Football,11/14/2025 22:00,15,Varsity,gamfb9980acf8,regular season,CA,rocklin-high-school-rocklin-ca,del-oro-high-school-loomis-ca,,3.832130048,22,4,11,2025,318,1,0,1,0,10.15789474,9.894736842,del-oro-high-school-loomis-ca_vs_rocklin-high-school-rocklin-ca,1,CA
Football,11/14/2025 22:00,15,Varsity,gam686dcd2f1f,regular season,CA,cathedral-catholic-high-school-san-diego-ca,mission-hills-high-school-san-marcos-ca,62,13.23753483,22,4,11,2025,318,1,0,1,0,19.75,22.14285714,mission-hills-high-school-san-marcos-ca_vs_cathedral-catholic-high-school-san-diego-ca,0,CA
Football,11/14/2025 22:00,15,Varsity,gam5c37ecd2fd,regular season,CA,servite-high-school-anaheim-ca,centennial-high-school-corona-corona-ca,33,23.19459223,22,4,11,2025,318,1,0,1,0,62.32142857,54.77777778,centennial-high-school-corona-corona-ca_vs_servite-high-school-anaheim-ca,1,CA
Football,11/14/2025 22:00,15,Varsity,gamab0f67599b,regular season,CA,chino-hills-high-school-chino-hills-ca,notre-dame-high-school-sherman-oaks-sherman-oaks-ca,,44.7272872,22,4,11,2025,318,1,0,1,0,12.7826087,11.77777778,notre-dame-high-school-sherman-oaks-sherman-oaks-ca_vs_chino-hills-high-school-chino-hills-ca,0,CA
Football,11/14/2025 22:00,15,Varsity,gama85cae5451,regular season,CA,jesuit-high-school-carmichael-ca,st-marys-high-school-stockton-ca,,40.25558797,22,4,11,2025,318,1,0,1,0,13.21428571,9.1875,st-marys-high-school-stockton-ca_vs_jesuit-high-school-carmichael-ca,0,CA
Football,11/14/2025 21:20,15,Varsity,gama23fd54d9c,regular season,TX,manvel-high-school-manvel-tx,hightower-high-school-missouri-city-tx,7,8.925670575,21,4,11,2025,318,1,0,1,0,12.64705882,15.90909091,hightower-high-school-missouri-city-tx_vs_manvel-high-school-manvel-tx,0,TX
Football,11/14/2025 21:00,15,Varsity,gamc3c9c9b735,regular season,OR,lakeridge-high-school-lake-oswego-or,adrienne-nelson-high-school-happy-valley-or,1,,21,4,11,2025,318,1,0,1,0,6.5,8.181818182,adrienne-nelson-high-school-happy-valley-or_vs_lakeridge-high-school-lake-oswego-or,0,OR
Football,11/14/2025 20:00,15,Varsity,gam22d2de53e7,regular season,WI,west-de-pere-high-school-de-pere-wi,homestead-high-school-mequon-wi,36,84.44505135,20,4,11,2025,318,1,0,1,1,12.84615385,9,homestead-high-school-mequon-wi_vs_west-de-pere-high-school-de-pere-wi,0,Other
Football,11/14/2025 20:00,15,Varsity,gam7fc0541b78,regular season,TX,lake-highlands-high-school-dallas-tx,south-grand-prairie-high-school-grand-prairie-tx,17,20.86842895,20,4,11,2025,318,1,0,1,1,10,10.11111111,south-grand-prairie-high-school-grand-prairie-tx_vs_lake-highlands-high-school-dallas-tx,0,TX
Football,11/14/2025 20:00,15,Varsity,gam6657af52e0,regular season,TX,st-pius-x-catholic-school-houston-tx,liberty-christian-school-argyle-tx,6,247.1721912,20,4,11,2025,318,1,0,1,1,22.33333333,6.333333333,liberty-christian-school-argyle-tx_vs_st-pius-x-catholic-school-houston-tx,0,TX
Football,11/14/2025 20:00,15,Varsity,gamdae4bb241b,regular season,TN,midway-high-school-kingston-tn,clay-county-high-school-celina-tn,3,76.36852957,20,4,11,2025,318,1,0,1,1,4,3.642857143,clay-county-high-school-celina-tn_vs_midway-high-school-kingston-tn,0,TN
Football,11/14/2025 20:00,15,Varsity,gam0b9736614d,regular season,TX,groveton-high-school-groveton-tx,san-augustine-high-school-san-augustine-tx,6,68.93695488,20,4,11,2025,318,1,0,1,1,8.733333333,3,san-augustine-high-school-san-augustine-tx_vs_groveton-high-school-groveton-tx,0,TX
Football,11/14/2025 20:00,15,Varsity,gam79306545fc,regular season,TN,huntingdon-high-school-huntingdon-tn,lewis-co-high-school-hohenwald-tn,15,55.15750348,20,4,11,2025,318,1,0,1,1,4.6875,18.29411765,lewis-co-high-school-hohenwald-tn_vs_huntingdon-high-school-huntingdon-tn,0,TN
